1.0,1.00057,1.0,1.0052881,1.0,0.9505239,0.94487166,1.0,1.05564,0.9581264,0.99639726,0.99068797,0.9755363,1.0166792,1.0147784,0.92238307,0.993824,0.98116344,1.0040897,0.9719833,0.97689974,1.0,0.99644375,0.9865376,1.0009441,0.9714072,0.9798503,1.0291092,1.0061452,0.9735659,0.95865875,1.0031548,1.0,0.9695947,0.92954814,1.0283103,1.0026883,0.9967799,0.9767601,1.0110245,1.0092326,0.9800244,1.0043314,1.0163877,1.0144521,1.0316123,0.99849856,0.96308255,1.0,1.0021075,0.9932908,1.0,0.96368504,0.9927663,0.9846472,0.9716438,0.989324,0.9842759,1.0,0.94553006,0.96002614,1.0257705,1.0172706,1.0,1.0356677,0.96460867,0.98645544,0.9676968,1.0514469,0.956029,1.0078073,0.99364793,1.0118762,1.0,1.0,0.998194,0.9394778,1.0023409,0.9970515,1.0153512,1.02603,1.0,0.94484,0.9387469,0.9468415,0.932126,0.99602497,1.0303669,1.0438015,0.99013764,0.99792755,1.0110284,1.0083685,0.9918752,1.0061898,0.94167686,1.0325068,1.0223093,1.0473216,0.99975544
1.0,0.9943526,1.0478715,0.9951403,0.9506959,0.97384214,0.9214593,0.9612907,0.9505967,0.980277,0.99692225,1.0071452,1.0174613,1.0239471,1.0,0.91916996,0.99279535,0.9833002,1.0,1.0443331,1.0029246,1.0,1.0097423,0.9491347,0.92447805,1.0206172,0.958576,0.97160566,1.0,1.0,0.9961322,1.0229983,1.0044005,1.0142177,1.0,1.0238781,0.9637155,0.99007285,0.9961538,0.9945227,0.99910635,1.0,0.99733543,1.0095843,0.9932759,1.0063684,1.0726953,1.0,1.037807,0.9938425,1.0166962,0.97502315,1.0152562,0.9851061,0.9816628,0.9616038,1.0,0.9606281,1.0,0.99312305,0.9730488,1.0076551,0.94182956,0.9815935,1.0156419,0.94148564,0.9848903,1.040581,0.9826825,0.998476,1.0053458,0.99484265,1.0276818,1.0300579,1.0,1.0379658,0.93818223,1.0155374,1.017143,1.0440924,0.9778716,0.9643036,0.99110556,0.9929699,0.99384177,0.9406408,0.9738615,0.9828515,0.9895219,0.98451626,0.9395145,0.97551775,1.0189601,1.0,1.0,1.0123627,1.0188254,0.9741081,1.0101266,1.0075014
1.0,0.97009236,1.0,1.0185435,0.97490996,1.0213231,1.0241375,0.97474337,1.0167768,0.9750573,0.98880625,0.98785603,1.0449277,0.9824226,1.0,1.0079896,0.9623873,1.0091957,0.98418677,0.9339241,1.0415418,1.0,0.9966171,0.9967301,1.0214671,0.9904043,1.0200588,1.005213,1.0,0.9499265,1.0247738,1.0159376,0.9557368,0.9823036,0.9924663,0.94313234,0.94706964,0.9956248,0.9776351,1.0071163,1.0269064,1.0523729,0.941822,1.0104827,1.0290194,1.0141072,0.9998143,0.992952,1.0155678,0.9738764,0.9949825,1.0389509,1.0042082,1.0,1.0066776,1.0151416,1.0,0.9369785,1.0,0.9713037,1.0,0.97649133,1.0151595,1.0199653,1.0089612,0.9759455,1.0403042,0.9597489,0.9806319,1.0351322,1.0067489,1.0712003,0.98783505,0.9837317,1.0233166,0.9438252,1.0501633,1.0116396,0.9938229,0.99278736,1.0076408,0.9877022,0.9614501,1.001255,0.98757863,0.97326016,1.004392,0.97642887,0.9843529,1.0006111,0.99568456,0.981658,0.9829043,1.0046206,1.0,1.0015051,1.016965,0.99717313,1.01881,1.0396696
0.9490457,0.99089676,0.98055106,0.99248505,0.97365165,1.035492,0.9775364,1.0300437,0.97736967,0.9927459,1.001762,0.9660977,1.0022838,1.0107425,1.0249168,0.9916891,0.97242224,0.99322593,1.0351757,0.9377968,0.9962398,1.0,1.0036887,0.96528697,0.96985114,0.9675206,1.0170434,1.0,0.9942354,1.0593841,0.9761785,0.933596,0.9797113,1.0315597,0.98487705,1.0150061,1.0,0.99256873,1.0327455,1.0412296,1.0,0.9984784,1.0018442,1.0279325,0.9438072,0.95197946,0.99119854,1.0150713,1.0,0.96328205,0.99519414,1.0262425,0.97895396,0.9562839,1.0042503,0.9906938,0.99159706,0.9542477,1.0,0.99401546,0.99963784,1.0055897,0.96695316,0.9993172,1.0451155,0.9677001,1.016121,1.0118296,0.984902,1.0022306,0.9987737,1.0123218,1.0052137,0.982454,1.0,0.9999777,0.9840354,0.9871511,1.006695,0.9934755,0.9992616,1.0078075,1.0156257,1.0292388,1.0178186,0.9269078,1.0026532,1.0235955,0.9485065,1.0134312,1.0,1.0262656,1.0308161,1.0104421,1.0095363,1.0061754,0.9655372,1.0071144,0.9948268,1.0407213
1.0302191,0.99540985,0.9926446,1.0094899,0.9565918,0.9959438,0.9683746,1.035485,0.95639676,1.0158778,1.0084484,1.0521835,0.9615397,0.99736845,0.9619597,1.0046359,1.0,0.96005917,1.012204,0.97223586,1.0241914,0.99468774,0.9821427,0.96512187,0.96436715,1.004745,1.0168581,0.97577393,0.955862,0.99230015,1.020401,1.0498424,1.009515,1.0162877,0.9798348,1.0065055,1.024562,0.98320425,1.0648873,1.0,0.9832897,1.0032479,1.0310646,0.96810055,1.010024,0.990712,0.99483055,0.9489112,1.0017896,0.97726727,1.0115329,0.95453477,1.0111076,1.0460148,1.001876,1.0087785,0.96563554,0.9897977,1.0890157,1.0332644,0.9912784,0.9403739,0.94896626,0.9980273,1.0069532,1.0,1.0159994,1.0082281,0.9751116,1.0115396,1.0187447,0.97822523,0.9911148,0.98728085,1.0,0.9900959,0.96676886,1.0085783,0.98607826,0.9977391,1.0434824,0.9963989,0.98189366,1.0177867,1.0,0.9689883,1.0042411,1.0166664,1.0104331,1.0067437,0.9774256,0.97566855,1.0065489,0.9522496,1.0,0.999992,0.99736995,0.9560576,1.1066544,0.9808254
0.99827856,1.0221465,1.0032917,1.0178326,0.9988733,0.99923694,0.98882806,1.054137,0.9797929,1.0269477,1.00714,0.96485525,1.0101179,0.9738214,1.0307345,0.9732878,1.0147585,0.9432536,1.0137527,0.9684347,0.96494925,1.0277662,1.012082,1.0298667,0.976329,1.0004699,1.0262653,1.0,1.0468143,0.95887876,0.9579823,1.0126106,1.0021759,1.0200064,1.0299659,1.0343237,1.0421157,1.012583,1.0389189,0.9488796,1.0359327,0.9297873,0.9650386,0.95446116,1.0086142,0.9359338,0.99367666,1.012816,1.0,0.99368095,1.0022488,0.99007773,0.9978711,0.9445127,1.0137421,1.0261146,1.0476679,1.00093,1.0,0.9660181,1.0715476,0.9966677,1.0203054,1.0025349,0.97214305,0.99472845,0.99833894,0.9566734,1.0168608,0.964129,0.9548851,0.9889412,0.9660947,0.97322774,1.0,1.0,1.0044129,1.0135615,0.9894264,0.95750713,1.0161921,0.9097302,1.0109828,0.99405277,1.024308,0.91914785,0.9830396,0.99464595,1.0385482,0.9847181,0.9629755,1.0385578,0.9222352,0.9984548,1.0,1.0479622,0.98245835,1.0042,0.98821896,0.99602205
1.0297687,0.9477159,0.9534883,0.9793518,1.0211381,0.96310735,1.004187,1.0320802,0.96965134,0.9564426,1.0,1.0063765,1.0011005,0.9817741,1.0028721,1.0036488,0.98174226,1.0519001,1.0113034,0.9781741,0.96724427,0.99068224,0.9262141,1.0036566,0.98448426,1.0174989,1.0065769,1.0115318,0.9866649,0.9890199,1.0049944,0.98753786,1.0548052,0.9708486,0.9777378,0.97264254,0.99088144,0.9867116,1.0013072,0.9861896,1.0,1.001874,1.0230446,0.9961188,1.0171621,0.9677983,1.0,1.0329307,1.0,0.97954607,1.017759,0.9497776,1.0205286,0.97184193,1.008141,0.9531952,0.96502256,0.9988514,1.0,1.0135257,0.95135057,0.99531406,0.9597223,0.971884,0.9352596,0.9630724,1.0,1.0227156,0.9860127,0.99030817,0.9975511,0.9772923,0.9658789,0.99057555,1.0,1.0362599,1.0207855,1.0109056,1.000951,1.0163956,1.0395323,1.042686,1.0020859,0.95592666,1.0043246,0.97545743,1.058503,1.00298,0.9532884,1.0,1.0,1.0425756,0.9858202,1.0112445,1.0,0.9379855,1.0160367,1.0,1.0,1.00863
1.0774012,0.99959266,0.9882525,0.98308873,1.0060062,1.0,0.9681573,1.0,0.996691,0.9543233,1.0244545,1.0220181,1.0461707,1.0568087,0.98456365,0.99205065,1.0001526,0.99478495,0.9421772,0.9931085,0.978819,0.9676971,1.0291892,1.0577831,1.0025287,0.98505366,0.9420214,0.96113765,0.9913361,1.0,0.96515083,1.0336769,0.9490509,1.0444167,0.97513366,1.0026699,1.0296774,1.0421516,1.0078341,0.9676967,0.9751133,0.9787864,1.042849,0.9892703,0.97541255,1.0438907,1.0,0.99449354,1.0079654,0.983842,0.9787004,1.0382833,0.976809,1.0,0.98655283,1.0010366,1.0076349,1.0333663,1.0189456,0.9825897,0.99111164,0.99985033,1.0231781,0.98397875,0.9985342,0.96252275,0.99098694,0.96306884,1.0304399,1.0007726,0.992054,1.0622156,1.0121313,0.96471334,1.0045459,0.96693015,0.96622765,0.97056985,1.0234058,0.96616846,0.9420923,0.98401177,0.95592976,1.0200502,1.0271862,1.0360107,0.97495234,1.0314579,0.9547174,1.005249,1.0009816,1.0069597,1.0237954,0.99109167,1.0255967,0.98922634,0.9553145,0.96832204,0.9972112,0.9620183
0.9806128,0.9788511,1.0384107,0.98715323,0.9763889,1.0130017,1.0155617,1.005946,1.0,1.0238448,1.0153275,1.0138124,1.0053617,1.0175164,1.0485308,0.96351147,1.08238,0.99465567,1.0320197,0.9360803,0.9490814,1.0058956,0.9997946,0.9775305,0.9639861,0.95252264,1.0587521,1.0,1.0507704,0.9764904,1.0216222,0.9706497,1.0179385,1.0155559,0.98352695,0.948343,0.97591674,0.9995473,0.940413,1.0110052,0.99117696,1.015842,0.9053327,0.97089595,1.0066642,0.98629224,1.0066206,1.0207591,1.0,1.0438156,0.98130035,0.99213547,1.0123904,0.9901522,0.94943696,0.9728788,0.9872872,0.94715077,0.99484885,1.0091641,1.0197456,1.0066371,0.99491775,1.0066898,0.9324267,0.9740288,0.97989863,0.97189265,1.0525256,0.91407216,0.9722229,1.01177,1.025824,0.9822722,1.0,0.9846832,0.97106636,1.0059274,0.9915075,0.95861244,1.0178478,1.0077463,0.99268126,1.0059595,0.9954202,1.0731782,1.0355636,0.9678567,0.9732797,0.9818046,1.0062402,0.97453034,1.0213491,1.0113604,0.9763315,0.9718807,0.99776685,0.9965598,1.0,0.9561287
0.99532086,1.0257788,0.9950195,0.9727335,0.9860672,1.0379467,1.0057362,0.9592905,0.9614781,0.9374162,0.9707783,1.0029668,0.99037325,1.0468357,1.0252101,1.0299976,1.0195266,0.9519185,0.95328665,1.0337045,0.97289324,1.0375881,1.037536,0.9846531,1.015439,0.93872184,0.99331254,0.98049545,1.0049251,1.0092738,1.005153,0.9742114,0.98442245,0.99559957,1.0437286,0.9853854,1.0215507,1.0122756,1.0417134,1.0068944,1.0115179,1.0036846,0.98295283,1.0446596,1.0453244,0.9673101,1.0084461,0.9932096,0.97733194,1.0026927,0.9524057,1.0315385,0.99559706,0.9761142,0.9935279,0.9685992,1.007267,1.0265143,1.0189115,0.99841297,1.0286926,0.9807668,1.0,1.0086501,0.9780146,1.0045372,1.0132579,0.98039085,1.004235,1.0374045,0.98710084,1.0003601,0.9952117,1.0,0.9571514,1.0007979,1.0024426,0.9802485,1.0074887,1.0258034,0.9784855,1.0152735,1.0259941,0.9860821,1.0026275,1.0033528,1.0136185,1.0195352,0.9910137,1.0214119,1.0764519,1.0287813,0.997349,0.9983066,1.0277933,1.0371569,1.00622,1.0011835,1.0306025,0.9731404
1.01901,1.0,1.0277108,1.0207515,1.0188019,1.0087554,1.0185163,1.0475984,0.9552424,0.97498506,0.9877591,1.001365,1.004131,1.020803,0.96723783,0.943322,0.98927814,0.96218115,0.9411601,0.99892676,0.9945096,1.0238907,1.0163993,0.99052835,1.0191767,0.9975568,0.9986215,1.0,1.0,0.99430925,0.9890024,0.9864339,0.9599415,0.99505997,0.9952797,0.9419212,0.9781593,0.9870381,1.0505847,0.97531843,1.0008981,0.99571854,1.0177876,0.9817474,0.98862475,1.0440491,1.0050995,1.0185487,0.99717104,0.9805006,0.99074435,1.0270563,1.0430839,0.9611481,0.98895717,0.95824516,0.987753,0.99524546,0.99790657,0.957254,0.9915343,1.0004036,0.996668,0.96587133,1.0008056,0.9321866,1.0461116,0.9812209,0.9694827,1.0370238,0.98615247,1.0295557,0.9929352,1.0735235,0.9617803,1.0307103,1.0096316,0.95121586,0.9903831,1.0046508,1.0,1.010103,0.9706309,0.97972417,0.99476093,0.9526733,0.9775314,0.9953151,1.0159849,1.0165088,1.0192733,1.0107704,0.95093954,0.97235924,0.98661983,0.9916757,0.93742025,0.9982779,1.0068883,0.9902682
1.0084968,0.97237974,0.9943092,1.004903,1.0083675,1.0034477,0.9727756,0.9782499,1.0148375,1.0056509,0.94898754,0.954157,1.0150745,1.0256364,0.9540515,1.0156151,0.99718684,0.98995006,1.0006332,0.9960673,1.0037506,1.0205688,0.9869511,1.0045662,0.97242856,0.98661065,1.0058639,1.0,0.95866,1.0276577,0.9811432,0.9493891,0.9890211,0.93943864,0.95211256,0.98393583,0.95747894,0.9539513,1.0396016,1.0149754,1.0097829,1.0241842,1.042739,1.0099869,1.0050913,0.99999386,1.003708,0.9641601,0.9885462,1.0,0.96780217,1.0109768,0.9797013,1.029237,0.984166,1.018253,1.0010785,1.0101383,0.97039217,0.9968219,0.94173086,1.0049078,1.0167253,0.9930787,0.99312335,0.99322677,1.0108764,0.997023,1.0,0.94897765,1.0110508,0.9727433,1.0193186,0.95449495,1.0064733,1.0132912,0.99239194,0.9974075,1.0373398,0.9772362,0.9923496,1.0035076,1.0002027,1.0198938,1.0586132,1.020271,1.0118409,0.99839973,0.9978074,0.9930136,1.0,0.9815004,1.0045533,0.9774071,1.0017596,1.0129375,0.94475734,1.0092782,0.98873985,0.9977912
1.0330105,0.959639,0.9871091,1.0024122,0.98709035,1.0304947,1.0278139,1.0042583,0.9834534,1.0194182,0.9756236,0.9598459,1.0463688,0.93908274,0.98534477,0.97122383,1.0,0.9869354,0.9694119,1.0383859,0.9626763,0.9840561,0.9686995,0.9732873,0.9984138,0.99529326,0.9541611,1.0385165,0.98935425,0.96042645,0.9816159,1.0344033,0.97674495,1.022943,0.99382216,0.98273706,0.9801478,1.0016751,1.0101991,0.97642076,0.9626499,0.99417007,1.001293,0.9984106,0.9386416,0.9951427,1.0020611,1.0303025,1.011696,0.9937438,1.0501459,0.99708956,0.98186904,1.0049559,0.9807563,0.96754086,1.0111749,1.0044974,0.98694086,1.0289631,1.010947,1.0108684,1.0,0.97531307,0.9889475,1.0261455,0.97110474,0.97215015,1.034322,0.98106176,1.009326,1.0140622,0.9760576,0.9764575,1.0250528,1.032733,1.0214019,1.0327632,1.0059389,1.012475,1.000333,0.98325706,1.0220101,1.0584122,1.0090058,1.0,0.94823796,0.9473671,1.0065583,0.9541669,1.0266668,0.9733826,1.0096228,0.9767802,1.0,0.9761295,1.0390317,1.0000582,1.0127398,0.9654566
